token	tag	lemma
Edini	mte:Agpmsny	edin
pridržani	mte:Appmsny	pridržan
Andrej	mte:Npmsn	Andrej
Drapal	mte:Npmsn	Drapal
je	mte:Va-r3s-n	biti
bil	mte:Va-p-sm	biti
malo	mte:Rgp	malo
pred	mte:Si	pred
17	mte:Mdc	17
.	mte:Z	.
uro	mte:Ncfsi	ura
izpuščen	mte:Appmsnn	izpuščen
,	mte:Z	,
kriminalisti	mte:Ncmpn	kriminalist
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
končali	mte:Vmep-pm	končati
preiskavo	mte:Ncfsa	preiskava
na	mte:Sl	na
sedežu	mte:Ncmsl	sedež
Pristopa	mte:Ncmsg	pristop
Na	mte:Sl	na
ljubljanski	mte:Agpfsl	ljubljanski
agenciji	mte:Ncfsl	agencija
Pristop	mte:Ncmsn	pristop
,	mte:Z	,
ki	mte:Cs	ki
jo	mte:Pp3fsa--y	on
vodi	mte:Vmpr3s	voditi
Franci	mte:Npmsn	Franci
Zavrl	mte:Npmsn	Zavrl
,	mte:Z	,
direktor	mte:Ncmsn	direktor
in	mte:Cc	in
partner	mte:Ncmsn	partner
,	mte:Z	,
so	mte:Va-r3p-n	biti
danes	mte:Rgp	danes
potekale	mte:Vmpp-pf	potekati
hišne	mte:Agpfpn	hišen
preiskave	mte:Ncfpn	preiskava
,	mte:Z	,
kjer	mte:Cs	kjer
je	mte:Va-r3s-n	biti
bilo	mte:Va-p-sn	biti
več	mte:Rgc	več
kriminalistov	mte:Ncmpg	kriminalist
Nacionalnega	mte:Agpmsg	nacionalen
preiskovalnega	mte:Agpmsg	preiskovalen
urada	mte:Ncmsg	urad
(	mte:Z	(
NPU	mte:Npmsn	NPU
)	mte:Z	)
.	mte:Z	.
Kriminalistična	mte:Agpfsn	kriminalističen
akcija	mte:Ncfsn	akcija
je	mte:Va-r3s-n	biti
povezana	mte:Appfsn	povezan
s	mte:Si	z
projektom	mte:Ncmsi	projekt
Pomurje	mte:Npnsn	Pomurje
,	mte:Z	,
kjer	mte:Cs	kjer
so	mte:Va-r3p-n	biti
bili	mte:Va-p-pm	biti
vpleteni	mte:Appmpn	vpleten
tudi	mte:Q	tudi
podjetje	mte:Ncnsn	podjetje
Oikos	mte:Npmsn	Oikos
in	mte:Cc	in
državni	mte:Agpmsny	državen
sekretar	mte:Ncmsn	sekretar
Andrej	mte:Npmsn	Andrej
Horvat	mte:Npmsn	Horvat
.	mte:Z	.
Edini	mte:Agpmsny	edin
pridržani	mte:Appmsny	pridržan
Andrej	mte:Npmsn	Andrej
Drapal	mte:Npmsn	Drapal
(	mte:Z	(
na	mte:Sl	na
sliki	mte:Ncfsl	slika
)	mte:Z	)
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
