token	tag	lemma
Slovenska	mte:Agpnpn	slovenski
gospodinjstva	mte:Ncnpn	gospodinjstvo
so	mte:Va-r3p-n	biti
v	mte:Sl	v
letu	mte:Ncnsl	leto
2005	mte:Mdc	2005
namenila	mte:Vmep-pf	nameniti
28,8	mte:Mdc	28,8
odstotka	mte:Ncmsg	odstotek
za	mte:Sa	za
stanovanje	mte:Ncnsa	stanovanje
in	mte:Cc	in
19,1	mte:Mdc	19,1
odstotka	mte:Ncmsg	odstotek
za	mte:Sa	za
hrano	mte:Ncfsa	hrana
,	mte:Z	,
pijačo	mte:Ncfsa	pijača
in	mte:Cc	in
tobačne	mte:Agpmpa	tobačen
izdelke	mte:Ncmpa	izdelek
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
manj	mte:Rgc	manj
od	mte:Sg	od
evropskega	mte:Agpnsg	evropski
povprečja	mte:Ncnsg	povprečje
Gospodinjstva	mte:Ncnsg	gospodinjstvo
v	mte:Sl	v
EU	mte:Npfsl	EU
so	mte:Va-r3p-n	biti
leta	mte:Ncnsg	leto
2005	mte:Mdc	2005
33,1	mte:Mdc	33,1
odstotka	mte:Ncmsg	odstotek
svojega	mte:Px-msg	svoj
proračuna	mte:Ncmsg	proračun
porabila	mte:Vmep-pf	porabiti
za	mte:Sa	za
stroške	mte:Ncmpa	strošek
povezane	mte:Appfsg	povezan
s	mte:Si	z
stanovanjem	mte:Ncnsi	stanovanje
,	mte:Z	,
19,4	mte:Mdc	19,4
odstotka	mte:Ncmsg	odstotek
pa	mte:Cc	pa
za	mte:Sa	za
hrano	mte:Ncfsa	hrana
,	mte:Z	,
pijačo	mte:Ncfsa	pijača
in	mte:Cc	in
tobačne	mte:Agpmpa	tobačen
izdelke	mte:Ncmpa	izdelek
,	mte:Z	,
kažejo	mte:Vmpr3p	kazati
rezultati	mte:Ncmpn	rezultat
raziskave	mte:Ncfsg	raziskava
evropskega	mte:Agpmsg	evropski
statističnega	mte:Agpmsg	statističen
urada	mte:Ncmsg	urad
Eurostat	mte:Npmsn	Eurostat
.	mte:Z	.
V	mte:Sl	v
Sloveniji	mte:Npfsl	Slovenija
so	mte:Va-r3p-n	biti
gospodinjstva	mte:Ncnpg	gospodinjstvo
za	mte:Sa	za
stanovanja	mte:Ncnpa	stanovanje
namenila	mte:Vmep-pf	nameniti
28,8	mte:Mdc	28,8
odstotka	mte:Ncmsg	odstotek
,	mte:Z	,
za	mte:Sa	za
hrano	mte:Ncfsa	hrana
,	mte:Z	,
pijačo	mte:Ncfsa	pijača
in	mte:Cc	in
tobačne	mte:Agpmpa	tobačen
izdelke	mte:Ncmpa	izdelek
pa	mte:Cc	pa
19,1	mte:Mdc	19,1
odstotka	mte:Ncmsg	odstotek
.	mte:Z	.
Visoke	mte:Agpfsg	visok
cene	mte:Ncfsg	cena
hrane	mte:Ncfsg	hrana
in	mte:Cc	in
nafte	mte:Ncfsg	nafta
,	mte:Z	,
ki	mte:Cs	ki
vplivajo	mte:Vmpr3p	vplivati
tako	mte:Rgp	tako
na	mte:Sa	na
povečanje	mte:Ncnsa	povečanje
porabe	mte:Ncfsg	poraba
gospodinjstev	mte:Ncnpg	gospodinjstvo
za	mte:Sa	za
hrano	mte:Ncfsa	hrana
in	mte:Cc	in
pijačo	mte:Ncfsa	pijača
kot	mte:Cs	kot
na	mte:Sa	na
povečevanje	mte:Ncnsa	povečevanje
stroškov	mte:Ncmpg	strošek
,	mte:Z	,
povezanih	mte:Appmpg	povezan
s	mte:Si	z
stanovanjem	mte:Ncnsi	stanovanje
,	mte:Z	,
bodo	mte:Va-f3p-n	biti
ena	mte:Mlpfsn	en
od	mte:Sg	od
osrednjih	mte:Agpnpg	osrednji
tem	mte:Pd-nsg	ta
drugega	mte:Mlpnsg	drug
srečanja	mte:Ncnsg	srečanje
evropskih	mte:Agpmpg	evropski
voditeljev	mte:Ncmpg	voditelj
v	mte:Sl	v
času	mte:Ncmsl	čas
slovenskega	mte:Agpnsg	slovenski
predsedovanja	mte:Ncnsg	predsedovanje
EU	mte:Npfsg	EU
danes	mte:Rgp	danes
in	mte:Cc	in
v	mte:Sa	v
petek	mte:Ncmsan	petek
v	mte:Sl	v
Bruslju	mte:Npmsl	Bruselj
.	mte:Z	.
V	mte:Sl	v
EU	mte:Npfsl	EU
za	mte:Sa	za
prevoz	mte:Ncmsan	prevoz
porabimo	mte:Vmer1p	porabiti
11,9	mte:Mdc	11,9
odstotka	mte:Ncmsg	odstotek
gospodinjskega	mte:Agpmsg	gospodinjski
proračuna	mte:Ncmsg	proračun
Preostali	mte:Appmsny	preostal
del	mte:Ncmsan	del
proračuna	mte:Ncmsg	proračun
so	mte:Va-r3p-n	biti
gospodinjstva	mte:Ncnsg	gospodinjstvo
v	mte:Sl	v
sedemindvajseterici	mte:Mlofsl	sedemindvajseterici
namenila	mte:Vmep-pm	nameniti
za	mte:Sa	za
prevoz	mte:Ncmsan	prevoz
(	mte:Z	(
11,9	mte:Mdc	11,9
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
rekreacijo	mte:Ncfsa	rekreacija
in	mte:Cc	in
kulturo	mte:Ncfsa	kultura
(	mte:Z	(
8,4	mte:Mdc	8,4
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
oblačila	mte:Ncnpa	oblačilo
in	mte:Cc	in
obutev	mte:Ncfsa	obutev
(	mte:Z	(
5,7	mte:Mdc	5,7
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
gostinske	mte:Agpfpa	gostinski
in	mte:Cc	in
nastanitvene	mte:Agpfpa	nastanitven
storitve	mte:Ncfpa	storitev
(	mte:Z	(
5,3	mte:Mdc	5,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
zdravje	mte:Ncnsa	zdravje
(	mte:Z	(
3,4	mte:Mdc	3,4
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
komunikacije	mte:Ncfsg	komunikacija
(	mte:Z	(
3,3	mte:Mdc	3,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
ter	mte:Cc	ter
izobraževanje	mte:Ncnsa	izobraževanje
(	mte:Z	(
1,0	mte:Mdc	1,0
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
.	mte:Z	.
Najbolj	mte:Rgs	najbolj
se	mte:Px------y	se
urejanju	mte:Ncnsd	urejanje
stanovanja	mte:Ncnsg	stanovanje
posvečajo	mte:Vmpr3p	posvečati
Bolgari	mte:Npmpn	Bolgari
Za	mte:Sa	za
nakup	mte:Ncmsan	nakup
,	mte:Z	,
opremljanje	mte:Ncnsa	opremljanje
,	mte:Z	,
vzdrževanje	mte:Ncnsa	vzdrževanje
in	mte:Cc	in
ostale	mte:Appmpa	ostal
stroške	mte:Ncmpa	strošek
,	mte:Z	,
povezane	mte:Appfpn	povezan
s	mte:Si	z
stanovanjem	mte:Ncnsi	stanovanje
,	mte:Z	,
so	mte:Va-r3p-n	biti
med	mte:Si	med
članicami	mte:Ncfpi	članica
EU	mte:Npfsg	EU
največji	mte:Agsmsny	velik
del	mte:Ncmsan	del
gospodinjskega	mte:Agpmsg	gospodinjski
proračuna	mte:Ncmsg	proračun
namenili	mte:Vmep-pm	nameniti
v	mte:Sl	v
Bolgariji	mte:Npfsl	Bolgarija
(	mte:Z	(
37,7	mte:Mdc	37,7
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
v	mte:Sl	v
Luksemburgu	mte:Npmsl	Luksemburg
(	mte:Z	(
37,2	mte:Mdc	37,2
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
v	mte:Sl	v
Veliki	mte:Agpfsl	velik
Britaniji	mte:Npfsl	Britanija
(	mte:Z	(
36,1	mte:Mdc	36,1
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
ter	mte:Cc	ter
na	mte:Sl	na
Danskem	mte:Npnsl	Dansko
in	mte:Cc	in
Poljskem	mte:Npnsl	Poljsko
(	mte:Z	(
po	mte:Sl	po
36,0	mte:Mdc	36,0
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
najmanj	mte:Rgs	najmanj
pa	mte:Cc	pa
v	mte:Sl	v
Romuniji	mte:Npfsl	Romunija
(	mte:Z	(
19,4	mte:Mdc	19,4
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
na	mte:Sl	na
Malti	mte:Npfsl	Malti
(	mte:Z	(
19,8	mte:Mdc	19,8
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
v	mte:Sl	v
Latviji	mte:Npfsl	Latvija
(	mte:Z	(
22,3	mte:Mdc	22,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
in	mte:Cc	in
Litvi	mte:Npfsg	Litva
(	mte:Z	(
23,1	mte:Mdc	23,1
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
.	mte:Z	.
Romuni	mte:Npmpn	Romuni
porabijo	mte:Vmer3p	porabiti
največ	mte:Rgs	največ
za	mte:Sa	za
hrano	mte:Ncfsa	hrana
in	mte:Cc	in
pijačo	mte:Ncfsa	pijača
Za	mte:Sa	za
hrano	mte:Ncfsa	hrana
,	mte:Z	,
pijačo	mte:Ncfsa	pijača
(	mte:Z	(
brezalkoholne	mte:Agpfpn	brezalkoholen
in	mte:Cc	in
alkoholne	mte:Agpfpa	alkoholen
pijače	mte:Ncfpa	pijača
)	mte:Z	)
in	mte:Cc	in
tobačne	mte:Agpmpa	tobačen
izdelke	mte:Ncmpa	izdelek
so	mte:Va-r3p-n	biti
največ	mte:Rgs	največ
denarja	mte:Ncmsg	denar
namenila	mte:Vmep-pf	nameniti
gospodinjstva	mte:Ncnsg	gospodinjstvo
v	mte:Sl	v
Romuniji	mte:Npfsl	Romunija
(	mte:Z	(
50	mte:Mdc	50
odstotkov	mte:Ncmpg	odstotek
)	mte:Z	)
,	mte:Z	,
Litvi	mte:Npfsl	Litva
(	mte:Z	(
37,3	mte:Mdc	37,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
,	mte:Z	,
Bolgariji	mte:Npfsl	Bolgarija
(	mte:Z	(
35,3	mte:Mdc	35,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
in	mte:Cc	in
Latviji	mte:Npfsl	Latvija
(	mte:Z	(
32,3	mte:Mdc	32,3
odstotka	mte:Ncmsg	odstotek
)	mte:Z	)
.	mte:Z	.
