token	tag	lemma
Križanič	mte:Npmsn	Križanič
NLB	mte:Npfsn	NLB
naj	mte:Q	naj
ne	mte:Q	ne
pritiska	mte:Ncmsg	pritisk
preveč	mte:Rgp	preveč
na	mte:Sa	na
dolžnike	mte:Ncmpa	dolžnik
Vlada	mte:Ncfsn	vlada
bo	mte:Va-f3s-n	biti
prenovljeno	mte:Appfsa	prenovljen
strategijo	mte:Ncfsa	strategija
NLB	mte:Npfsg	NLB
-	mte:Z	-
ja	mte:Q	ja
in	mte:Cc	in
s	mte:Si	z
tem	mte:Pd-nsi	ta
povezana	mte:Appnpn	povezan
vprašanja	mte:Ncnpn	vprašanje
o	mte:Sl	o
dokapitalizaciji	mte:Ncfsl	dokapitalizacija
obravnavala	mte:Vmpp-sf	obravnavati
prihodnji	mte:Agpmsay	prihodnji
teden	mte:Ncmsan	teden
,	mte:Z	,
je	mte:Va-r3s-n	biti
po	mte:Sl	po
seji	mte:Ncfsl	seja
vlade	mte:Ncfsg	vlada
povedal	mte:Vmep-sm	povedati
minister	mte:Ncmsn	minister
za	mte:Sa	za
finance	mte:Ncfpa	finance
Franc	mte:Npmsn	Franc
Križanič	mte:Npmsn	Križanič
.	mte:Z	.
Minister	mte:Ncmsn	minister
je	mte:Va-r3s-n	biti
znova	mte:Rgp	znova
zagotovil	mte:Vmep-sm	zagotoviti
tudi	mte:Q	tudi
,	mte:Z	,
da	mte:Cs	da
bodo	mte:Va-f3p-n	biti
državni	mte:Agpmpn	državen
viri	mte:Ncmpn	vir
za	mte:Sa	za
dokapitalizacijo	mte:Ncfsa	dokapitalizacija
zagotovljeni	mte:Appmpn	zagotovljen
v	mte:Sl	v
bilanci	mte:Ncfsl	bilanca
B	mte:Ncmsn	B
proračuna	mte:Ncmsg	proračun
.	mte:Z	.
Sicer	mte:Q	sicer
pa	mte:Cc	pa
te	mte:Pd-fsa	ta
točke	mte:Ncfpa	točka
na	mte:Sa	na
dnevni	mte:Agpmsay	dneven
red	mte:Ncmsan	red
seje	mte:Ncfsg	seja
vlade	mte:Ncfsg	vlada
že	mte:Q	že
danes	mte:Rgp	danes
niso	mte:Va-r3p-y	biti
vključili	mte:Vmep-pm	vključiti
zaradi	mte:Sg	zaradi
tega	mte:Pd-nsg	ta
,	mte:Z	,
ker	mte:Cs	ker
je	mte:Va-r3s-n	biti
nadzorni	mte:Agpmsny	nadzoren
svet	mte:Ncmsn	svet
NLB	mte:Npfsg	NLB
-	mte:Z	-
ja	mte:Q	ja
šele	mte:Q	šele
v	mte:Sa	v
sredo	mte:Ncfsa	sreda
sprejel	mte:Vmep-sm	sprejeti
varčevalno	mte:Agpfsa	varčevalen
strategijo	mte:Ncfsa	strategija
za	mte:Sa	za
obdobje	mte:Ncnsa	obdobje
2010	mte:Mdc	2010
-	mte:Z	-
2015	mte:Mdc	2015
.	mte:Z	.
Križanič	mte:Npmsn	Križanič
je	mte:Va-r3s-n	biti
potrdil	mte:Vmep-sm	potrditi
tudi	mte:Q	tudi
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
ministrstvo	mte:Ncnsn	ministrstvo
nadzornikom	mte:Ncmpd	nadzornik
in	mte:Cc	in
upavi	mte:Ncfsd	upava
banke	mte:Ncfsg	banka
predstavilo	mte:Vmep-sn	predstaviti
interese	mte:Ncmpa	interes
države	mte:Ncfsg	država
kot	mte:Cs	kot
lastnika	mte:Ncmsay	lastnik
.	mte:Z	.
Po	mte:Sl	po
njegovi	mte:Ps3fslsm	njegov
oceni	mte:Ncfsl	ocena
so	mte:Va-r3p-n	biti
v	mte:Sl	v
NLB	mte:Npfsl	NLB
-	mte:Z	-
ju	mte:Pp3mda--y	on
našli	mte:Vmep-pm	najti
kompromisno	mte:Agpfsa	kompromisen
rešitev	mte:Ncfsa	rešitev
med	mte:Si	med
interesi	mte:Ncmpi	interes
drugega	mte:Mlpmsg	drug
največjega	mte:Agsmsg	velik
lastnika	mte:Ncmsg	lastnik
,	mte:Z	,
belgijskega	mte:Agpmsg	belgijski
KBC	mte:Npmsg	KBC
-	mte:Z	-
ja	mte:Q	ja
,	mte:Z	,
ki	mte:Cs	ki
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
zavzemal	mte:Vmpp-sm	zavzemati
za	mte:Sa	za
skrčenje	mte:Ncnsa	skrčenje
dejavnosti	mte:Ncfsg	dejavnost
in	mte:Cc	in
naložbenega	mte:Agpmsg	naložben
portfelja	mte:Ncmsg	portfelje
banke	mte:Ncfsg	banka
,	mte:Z	,
in	mte:Cc	in
države	mte:Ncfsg	država
.	mte:Z	.
Po	mte:Sl	po
besedah	mte:Ncfpl	beseda
ministra	mte:Ncmsg	minister
si	mte:Px---d--y	se
država	mte:Ncfsn	država
tudi	mte:Q	tudi
v	mte:Sa	v
prihodnje	mte:Agpnsa	prihodnji
želi	mte:Vmpr3s	želeti
,	mte:Z	,
da	mte:Cs	da
bi	mte:Va-c	biti
NLB	mte:Npfsn	NLB
še	mte:Q	še
naprej	mte:Rgp	naprej
ohranjal	mte:Vmpp-sm	ohranjati
nekoliko	mte:Rgp	nekoliko
višjo	mte:Agcfsa	visok
posojilno	mte:Agpfsa	posojilen
dejavnost	mte:Ncfsa	dejavnost
,	mte:Z	,
tako	mte:Rgp	tako
kot	mte:Cs	kot
je	mte:Va-r3s-n	biti
to	mte:Pd-nsn	ta
po	mte:Sl	po
njegovih	mte:Ps3fplsm	njegov
besedah	mte:Ncfpl	beseda
počel	mte:Vmbp-sm	početi
med	mte:Si	med
krizo	mte:Ncfsi	kriza
,	mte:Z	,
in	mte:Cc	in
ne	mte:Q	ne
bi	mte:Va-c	biti
pretirano	mte:Rgp	pretirano
pritiskal	mte:Vmpp-sm	pritiskati
na	mte:Sa	na
dolžnike	mte:Ncmpa	dolžnik
ter	mte:Cc	ter
s	mte:Si	z
tem	mte:Pd-nsi	ta
povzročal	mte:Vmpp-sm	povzročati
večjih	mte:Agcmpg	velik
stečajev	mte:Ncmpg	stečaj
.	mte:Z	.
Radićeva	mte:Aspfsn	Radićev
proti	mte:Sd	proti
zmanjšanju	mte:Ncnsd	zmanjšanje
kreditiranja	mte:Ncnsg	kreditiranje
gospodarstva	mte:Ncnsg	gospodarstvo
Na	mte:Sa	na
trditve	mte:Ncfpa	trditev
,	mte:Z	,
da	mte:Cs	da
želi	mte:Vmpr3s	želeti
NLB	mte:Npfsn	NLB
v	mte:Sl	v
okviru	mte:Ncmsl	okvir
nove	mte:Agpfsg	nov
strategije	mte:Ncfsg	strategija
zmanjšati	mte:Vmen	zmanjšati
kreditiranje	mte:Ncnsa	kreditiranje
slovenskega	mte:Agpnsg	slovenski
gospodarstva	mte:Ncnsg	gospodarstvo
,	mte:Z	,
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
gospodarska	mte:Agpfsn	gospodarski
ministrica	mte:Ncfsn	ministrica
Darja	mte:Npfsn	Darja
Radić	mte:Npfsn	Radić
odgovorila	mte:Vmep-sf	odgovoriti
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
s	mte:Si	z
to	mte:Pd-fsi	ta
odločitvijo	mte:Ncfsi	odločitev
ne	mte:Q	ne
more	mte:Vmpr3s	moči
strinjati	mte:Vmpn	strinjati
,	mte:Z	,
zato	mte:Cc	zato
bo	mte:Va-f3s-n	biti
proti	mte:Sd	proti
temu	mte:Pd-nsd	ta
odločno	mte:Rgp	odločno
protestirala	mte:Vmbp-sf	protestirati
.	mte:Z	.
Kot	mte:Cs	kot
še	mte:Q	še
pravi	mte:Agpmsny	pravi
minister	mte:Ncmsn	minister
Križanič	mte:Npmsn	Križanič
,	mte:Z	,
se	mte:Px------y	se
bo	mte:Va-f3s-n	biti
lahko	mte:Rgp	lahko
strategija	mte:Ncfsn	strategija
NLB	mte:Npfsg	NLB
-	mte:Z	-
ja	mte:Q	ja
skladno	mte:Rgp	skladno
z	mte:Si	z
razvojem	mte:Ncmsi	razvoj
dogodkov	mte:Ncmpg	dogodek
še	mte:Q	še
dopolnjevala	mte:Vmpp-sf	dopolnjevati
,	mte:Z	,
zaradi	mte:Sg	zaradi
dolgotrajnega	mte:Agpmsg	dolgotrajen
postopka	mte:Ncmsg	postopek
odobravanja	mte:Ncnsg	odobravanje
dokapitalizacije	mte:Ncfsg	dokapitalizacija
pa	mte:Cc	pa
,	mte:Z	,
kot	mte:Cs	kot
meni	mte:Vmpr3s	meniti
,	mte:Z	,
ne	mte:Q	ne
nastaja	mte:Vmpr3s	nastajati
gospodarska	mte:Agpfsn	gospodarski
škoda	mte:Ncfsn	škoda
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
Križanič	mte:Npmsn	Križanič
naj	mte:Q	naj
se	mte:Px------y	se
potrudi	mte:Vmer3s	potruditi
pri	mte:Sl	pri
argumentih	mte:Ncmpl	argument
Predsednik	mte:Ncmsn	predsednik
vlade	mte:Ncfsg	vlada
Borut	mte:Npmsn	Borut
Pahor	mte:Npmsn	Pahor
je	mte:Va-r3s-n	biti
povedal	mte:Vmep-sm	povedati
,	mte:Z	,
da	mte:Cs	da
mu	mte:Pp3msd--y	on
je	mte:Va-r3s-n	biti
Križanič	mte:Npmsn	Križanič
pojasnil	mte:Vmep-sm	pojasniti
razloge	mte:Ncmpa	razlog
,	mte:Z	,
zakaj	mte:Rgp	zakaj
meni	mte:Vmpr3s	meniti
,	mte:Z	,
da	mte:Cs	da
je	mte:Va-r3s-n	biti
dopolnjena	mte:Appfsn	dopolnjen
strategija	mte:Ncfsn	strategija
NLB	mte:Npfsg	NLB
-	mte:Z	-
ja	mte:Q	ja
primerno	mte:Rgp	primerno
pripravljena	mte:Appfsn	pripravljen
,	mte:Z	,
a	mte:Cc	a
je	mte:Va-r3s-n	biti
ocenil	mte:Vmep-sm	oceniti
,	mte:Z	,
da	mte:Cs	da
se	mte:Px------y	se
mora	mte:Vmpr3s	morati
minister	mte:Ncmsn	minister
bolj	mte:Rgc	bolj
potruditi	mte:Vmen	potruditi
in	mte:Cc	in
te	mte:Pd-mpa	ta
