token	tag	lemma
Po	mte:Sl	po
besedah	mte:Ncfpl	beseda
Špele	mte:Npfsg	Špele
Vovk	mte:Npfsg	Vovk
iz	mte:Sg	iz
volilnega	mte:Agpmsg	volilen
štaba	mte:Ncmsg	štab
Boruta	mte:Npmsg	Borut
Pahorja	mte:Npmsg	Pahorje
,	mte:Z	,
bo	mte:Va-f3s-n	biti
nadaljnji	mte:Agpmsny	nadaljnji
potek	mte:Ncmsn	potek
Pahorjeve	mte:Aspfsg	Pahorjev
predvolilne	mte:Agpfsg	predvolilen
kampanje	mte:Ncfsg	kampanja
nekoliko	mte:Rgp	nekoliko
prilagojen	mte:Appmsnn	prilagojen
.	mte:Z	.
Predsedniški	mte:Agpmsny	predsedniški
kandidat	mte:Ncmsn	kandidat
Borut	mte:Npmsn	Borut
Pahor	mte:Npmsn	Pahor
je	mte:Va-r3s-n	biti
po	mte:Sl	po
petkovem	mte:Aspmsl	petkov
padcu	mte:Ncmsl	padec
s	mte:Sg	z
konja	mte:Ncmsg	konj
in	mte:Cc	in
oskrbi	mte:Ncfsl	oskrb
v	mte:Sl	v
Univerzitetnem	mte:Agpmsl	univerziteten
kliničnem	mte:Agpmsl	kliničen
centru	mte:Ncmsl	center
Ljubljana	mte:Npfsn	Ljubljana
danes	mte:Rgp	danes
zapustil	mte:Vmep-sm	zapustiti
bolnišnico	mte:Ncfsa	bolnišnica
,	mte:Z	,
je	mte:Va-r3s-n	biti
pojasnila	mte:Vmep-sf	pojasniti
Špela	mte:Npfsn	Špel
Vovk	mte:Npfsn	Vovk
iz	mte:Sg	iz
Pahorjevega	mte:Aspmsg	Pahorjev
volilnega	mte:Agpmsg	volilen
štaba	mte:Ncmsg	štab
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
bo	mte:Va-f3s-n	biti
po	mte:Sl	po
njenih	mte:Ps3fplsf	njen
besedah	mte:Ncfpl	beseda
moral	mte:Vmpp-sm	morati
še	mte:Q	še
nekaj	mte:Rgp	nekaj
časa	mte:Ncmsg	čas
okrevati	mte:Vmpn	okrevati
,	mte:Z	,
vendar	mte:Cc	vendar
pa	mte:Cc	pa
se	mte:Px------y	se
počuti	mte:Vmpr3s	počutiti
dobro	mte:Agpnsn	dober
,	mte:Z	,
zato	mte:Cc	zato
bodo	mte:Va-f3p-n	biti
s	mte:Si	z
predvolilnimi	mte:Agpfpi	predvolilen
aktivnostmi	mte:Ncfpi	aktivnost
nadaljevali	mte:Vmpp-pm	nadaljevati
.	mte:Z	.
Pahorja	mte:Npmsay	Pahorje
so	mte:Va-r3p-n	biti
v	mte:Sa	v
petek	mte:Ncmsan	petek
popoldne	mte:Rgp	popoldne
zaradi	mte:Sg	zaradi
bolečin	mte:Ncfpg	bolečina
po	mte:Sl	po
padcu	mte:Ncmsl	padec
na	mte:Sa	na
hrbet	mte:Ncmsan	hrbet
slikali	mte:Vmpp-pm	slikati
z	mte:Si	z
rentgenom	mte:Ncmsi	rentgen
,	mte:Z	,
ki	mte:Cs	ki
sprva	mte:Rgp	sprva
ni	mte:Va-r3s-y	biti
pokazal	mte:Vmep-sm	pokazati
poškodb	mte:Ncfpg	poškodba
ali	mte:Cc	ali
zlomov	mte:Ncmpg	zlom
.	mte:Z	.
Z	mte:Si	z
dodatnimi	mte:Agpfpi	dodaten
preiskavami	mte:Ncfpi	preiskava
pa	mte:Cc	pa
so	mte:Va-r3p-n	biti
ugotovili	mte:Vmep-pm	ugotoviti
,	mte:Z	,
da	mte:Cs	da
ima	mte:Vmpr3s-n	imeti
počeno	mte:Agpfsa	počen
križnico	mte:Ncfsa	križnica
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
se	mte:Px------y	se
sicer	mte:Q	sicer
ni	mte:Va-r3s-y	biti
poškodoval	mte:Vmep-sm	poškodovati
v	mte:Sl	v
času	mte:Ncmsl	čas
opravljanja	mte:Ncnsg	opravljanje
svojih	mte:Px-fpg	svoj
aktivnosti	mte:Ncfpg	aktivnost
kot	mte:Cs	kot
predsedniški	mte:Agpmsny	predsedniški
kandidat	mte:Ncmsn	kandidat
.	mte:Z	.
Po	mte:Sl	po
besedah	mte:Ncfpl	beseda
Vovkove	mte:Aspfsg	vovkov
bodo	mte:Va-f3p-n	biti
v	mte:Sl	v
štabu	mte:Ncmsl	štab
nekoliko	mte:Rgp	nekoliko
prilagojeno	mte:Appnsn	prilagojen
,	mte:Z	,
pa	mte:Cc	pa
vendarle	mte:Cc	vendarle
nadaljevali	mte:Vmpp-pm	nadaljevati
s	mte:Si	z
predvolilnimi	mte:Agpfpi	predvolilen
aktivnostmi	mte:Ncfpi	aktivnost
.	mte:Z	.
Že	mte:Q	že
v	mte:Sa	v
torek	mte:Ncmsan	torek
bo	mte:Va-f3s-n	biti
tako	mte:Rgp	tako
potekal	mte:Vmpp-sm	potekati
politično	mte:Agpnsn	političen
-	mte:Z	-
kulturni	mte:Agpmsny	kulturen
večer	mte:Ncmsn	večer
z	mte:Si	z
Borutom	mte:Npmsi	Borut
Pahorjem	mte:Npmsi	Pahor
,	mte:Z	,
prav	mte:Q	prav
tako	mte:Rgp	tako
bo	mte:Va-f3s-n	biti
kandidat	mte:Ncmsn	kandidat
nadaljeval	mte:Vmpp-sm	nadaljevati
z	mte:Si	z
aktivnostmi	mte:Ncfpi	aktivnost
v	mte:Sl	v
okviru	mte:Ncmsl	okvir
projekta	mte:Ncmsg	projekt
Skupaj	mte:Rgp	skupaj
-	mte:Z	-
spodbujajmo	mte:Vmpm1p	spodbujati
drug	mte:Mlpmsnn	drug
drugega	mte:Mlpmsa	drug
.	mte:Z	.
Pahor	mte:Npmsn	Pahor
in	mte:Cc	in
Zver	mte:Npmsn	Zver
kandidature	mte:Ncfsg	kandidatura
še	mte:Q	še
nista	mte:Va-r3d-y	biti
uradno	mte:Rgp	uradno
vložila	mte:Vmep-dm	vložiti
Po	mte:Sl	po
nedavnih	mte:Agpmpl	nedaven
podatkih	mte:Ncmpl	podatek
volilne	mte:Agpfsg	volilen
pisarne	mte:Ncfsg	pisarna
