token	tag	lemma
Državni	mte:Agpmsny	državen
zbor	mte:Ncmsn	zbor
je	mte:Va-r3s-n	biti
potrdil	mte:Vmep-sm	potrditi
nadaljevanje	mte:Ncnsa	nadaljevanje
stališča	mte:Ncnsg	stališče
vlade	mte:Ncfsg	vlada
o	mte:Sl	o
nadaljevanju	mte:Ncnsl	nadaljevanje
pogajanj	mte:Ncnpg	pogajanje
Hrvaške	mte:Npfsg	Hrvaška
z	mte:Si	z
Evropsko	mte:Agpfsi	evropski
unijo	mte:Ncfsi	unija
.	mte:Z	.
Janša	mte:Npmsn	Janša
je	mte:Va-r3s-n	biti
proti	mte:Sd	proti
izpustitvi	mte:Ncfsd	izpustitev
ene	mte:Mlpfsg	en
ključnih	mte:Agpfpg	ključen
točk	mte:Ncfpg	točka
.	mte:Z	.
Predsednik	mte:Ncmsn	predsednik
SDS	mte:Npfsg	SDS
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
nasprotuje	mte:Vmpr3s	nasprotovati
nameri	mte:Ncfsd	namera
vlade	mte:Ncfsg	vlada
,	mte:Z	,
da	mte:Cs	da
v	mte:Sl	v
pobudi	mte:Ncfsl	pobuda
za	mte:Sa	za
sklenitev	mte:Ncfsa	sklenitev
sporazuma	mte:Ncmsg	sporazum
med	mte:Si	med
Slovenijo	mte:Npfsi	Slovenija
in	mte:Cc	in
Hrvaško	mte:Npfsi	Hrvaška
o	mte:Sl	o
načinu	mte:Ncmsl	način
reševanja	mte:Ncnsg	reševanje
spora	mte:Ncmsg	spor
o	mte:Sl	o
meji	mte:Ncfsl	meja
izpusti	mte:Vmer3s	izpustiti
eno	mte:Mlpfsa	en
od	mte:Sg	od
po	mte:Sl	po
njegovih	mte:Ps3fplsm	njegov
besedah	mte:Ncfpl	beseda
ključnih	mte:Agpfpg	ključen
točk	mte:Ncfpg	točka
,	mte:Z	,
to	mte:Pd-nsn	ta
je	mte:Va-r3s-n	biti
rok	mte:Ncmsn	rok
za	mte:Sa	za
sprejem	mte:Ncmsan	sprejem
odločitve	mte:Ncfsg	odločitev
.	mte:Z	.
S	mte:Si	z
tem	mte:Pd-nsi	ta
si	mte:Px---d--y	se
Slovenija	mte:Npfsn	Slovenija
poslabšuje	mte:Vmpr3s	poslabševati
pogajalski	mte:Agpmsay	pogajalski
položaj	mte:Ncmsan	položaj
,	mte:Z	,
je	mte:Va-r3s-n	biti
opozoril	mte:Vmep-sm	opozoriti
.	mte:Z	.
Če	mte:Cs	če
bo	mte:Va-f3s-n	biti
vlada	mte:Ncfsn	vlada
v	mte:Sl	v
prihodnjih	mte:Agpmpl	prihodnji
dneh	mte:Ncmpl	dan
res	mte:Rgp	res
sprejela	mte:Vmep-sf	sprejeti
takšna	mte:Pd-npa	takšen
pogajalska	mte:Agpnpa	pogajalski
izhodišča	mte:Ncnpa	izhodišče
,	mte:Z	,
je	mte:Va-r3s-n	biti
to	mte:Pd-nsn	ta
nerazumno	mte:Agpnsn	nerazumen
in	mte:Cc	in
nespametno	mte:Agpnsn	nespameten
početje	mte:Ncnsn	početje
.	mte:Z	.
Ta	mte:Pd-fsn	ta
pot	mte:Ncfsn	pot
bo	mte:Va-f3s-n	biti
vodila	mte:Vmpp-sf	voditi
v	mte:Sa	v
blokado	mte:Ncfsa	blokada
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
na	mte:Sl	na
koncu	mte:Ncmsl	konec
škodila	mte:Vmpp-sf	škoditi
vsem	mte:Pg-npd	ves
:	mte:Z	:
Sloveniji	mte:Npfsd	Slovenija
,	mte:Z	,
Hrvaški	mte:Npfsd	Hrvaška
in	mte:Cc	in
EU	mte:Npfsd	EU
.	mte:Z	.
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
,	mte:Z	,
SDS	mte:Npfsn	SDS
Vladna	mte:Agpfsn	vladen
koalicija	mte:Ncfsn	koalicija
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
odločila	mte:Vmep-sf	odločiti
sprejeti	mte:Vmen	sprejeti
kot	mte:Cs	kot
pogajalska	mte:Agpnpa	pogajalski
izhodišča	mte:Ncnpa	izhodišče
osnovo	mte:Ncfsa	osnova
,	mte:Z	,
ki	mte:Cs	ki
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
slabša	mte:Agcfsn	slab
od	mte:Sg	od
t.i	mte:Mdo	t.i
.	mte:Z	.
drugega	mte:Mlpmsg	drug
Rehnovega	mte:Aspmsg	Rehnov
predloga	mte:Ncmsg	predlog
iz	mte:Sg	iz
sredine	mte:Ncfsg	sredina
junija	mte:Ncmsg	junij
,	mte:Z	,
je	mte:Va-r3s-n	biti
opozoril	mte:Vmep-sm	opozoriti
Janša	mte:Npmsn	Janša
.	mte:Z	.
V	mte:Sl	v
njem	mte:Pp3msl	on
sta	mte:Va-r3d-n	biti
bili	mte:Va-p-dm	biti
namreč	mte:Cc	namreč
dve	mte:Mlcfdn	dva
za	mte:Sa	za
Slovenijo	mte:Npfsa	Slovenija
ključni	mte:Agpfdn	ključen
točki	mte:Ncfdn	točka
,	mte:Z	,
to	mte:Pd-nsn	ta
je	mte:Va-r3s-n	biti
