token	tag	lemma
Ljubljana	mte:Npfsn	Ljubljana
-	mte:Z	-
Obseg	mte:Ncmsn	obseg
tujih	mte:Agpfpg	tuj
naložb	mte:Ncfpg	naložba
na	mte:Sl	na
Kitajskem	mte:Npnsl	Kitajsko
se	mte:Px------y	se
znižuje	mte:Vmpr3s	zniževati
.	mte:Z	.
Februarja	mte:Npmsg	Februar
so	mte:Va-r3p-n	biti
tuja	mte:Agpnpn	tuj
podjetja	mte:Ncnpn	podjetje
za	mte:Sa	za
naložbe	mte:Ncfpa	naložba
v	mte:Sa	v
kitajsko	mte:Agpnsa	kitajski
gospodarstvo	mte:Ncnsa	gospodarstvo
namenila	mte:Vmep-pf	nameniti
5,8	mte:Mdc	5,8
milijarde	mte:Ncfsg	milijarda
dolarjev	mte:Ncmpg	dolar
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
15,8	mte:Mdc	15,8
odstotka	mte:Ncmsg	odstotek
manj	mte:Rgc	manj
kot	mte:Cs	kot
v	mte:Sl	v
enakem	mte:Pi-nsl	enak
obdobju	mte:Ncnsl	obdobje
lani	mte:Rgp	lani
,	mte:Z	,
je	mte:Va-r3s-n	biti
po	mte:Sl	po
navedbah	mte:Ncfpl	navedba
ameriške	mte:Agpfsg	ameriški
tiskovne	mte:Agpfsg	tiskoven
agencije	mte:Ncfsg	agencija
AP	mte:Npfsn	AP
danes	mte:Rgp	danes
sporočilo	mte:Ncnsn	sporočilo
kitajsko	mte:Agpnsn	kitajski
ministrstvo	mte:Ncnsn	ministrstvo
za	mte:Sa	za
trgovino	mte:Ncfsa	trgovina
.	mte:Z	.
Globalna	mte:Agpfsn	globalen
gospodarska	mte:Agpfsn	gospodarski
in	mte:Cc	in
finančna	mte:Agpfsn	finančen
kriza	mte:Ncfsn	kriza
je	mte:Va-r3s-n	biti
upočasnila	mte:Vmep-sf	upočasniti
prilive	mte:Ncfpa	priliva
tujega	mte:Agpmsg	tuj
kapitala	mte:Ncmsg	kapital
,	mte:Z	,
kar	mte:Pr-nsa	kar
občuti	mte:Vmer3s	občutiti
tudi	mte:Q	tudi
Kitajska	mte:Npfsn	Kitajska
,	mte:Z	,
kjer	mte:Cs	kjer
so	mte:Va-r3p-n	biti
bile	mte:Va-p-pf	biti
tuje	mte:Agpfpn	tuj
investicije	mte:Ncfpn	investicija
eden	mte:Mlpmsn	eden
od	mte:Sg	od
motorjev	mte:Ncmpg	motor
gospodarske	mte:Agpfsg	gospodarski
rasti	mte:Ncfsg	rast
.	mte:Z	.
Vseeno	mte:Rgp	vseeno
pa	mte:Cc	pa
je	mte:Va-r3s-n	biti
februarsko	mte:Agpnsn	februarski
nazadovanje	mte:Ncnsn	nazadovanje
manjše	mte:Agcnsn	majhen
od	mte:Sg	od
januarskega	mte:Agpnsg	januarski
,	mte:Z	,
ko	mte:Cs	ko
je	mte:Va-r3s-n	biti
obseg	mte:Ncmsn	obseg
tujih	mte:Agpfpg	tuj
naložb	mte:Ncfpg	naložba
v	mte:Sl	v
medletni	mte:Agpfsl	medleten
primerjavi	mte:Ncfsl	primerjava
oslabel	mte:Vmep-sm	oslabiti
za	mte:Sa	za
