token	tag	lemma
Če	mte:Cs	če
bi	mte:Va-c	biti
bile	mte:Va-p-pf	biti
parlamentarne	mte:Agpfpn	parlamentaren
volitve	mte:Ncfpn	volitev
danes	mte:Rgp	danes
,	mte:Z	,
bi	mte:Va-c	biti
zmagala	mte:Vmep-sf	zmagati
stranka	mte:Ncfsn	stranka
SDS	mte:Npfsg	SDS
Janeza	mte:Npmsg	Janez
Janše	mte:Npfsg	Janše
s	mte:Si	z
skoraj	mte:Q	skoraj
tretjinsko	mte:Agpfsi	tretjinski
podporo	mte:Ncfsi	podpora
,	mte:Z	,
na	mte:Sl	na
drugem	mte:Mlpnsl	drug
mestu	mte:Ncnsl	mesto
bi	mte:Va-c	biti
bila	mte:Va-p-sf	biti
Pozitivna	mte:Agpfsn	pozitiven
Slovenija	mte:Npfsn	Slovenija
Zorana	mte:Npmsg	Zoran
Jankovića	mte:Npmsg	Janković
s	mte:Si	z
slabo	mte:Agpfsi	slab
petino	mte:Ncfsi	petina
glasov	mte:Ncmpg	glas
Foto	mte:Npmsn	foto
:	mte:Z	:
Aleš	mte:Npmsn	Aleš
Beno	mte:Npmsn	Beno
Če	mte:Cs	če
bi	mte:Va-c	biti
bile	mte:Va-p-pf	biti
volitve	mte:Ncfpn	volitev
to	mte:Pd-fsa	ta
nedeljo	mte:Ncfsa	nedelja
,	mte:Z	,
bi	mte:Va-c	biti
31	mte:Mdc	31
odstotkov	mte:Ncmpg	odstotek
vprašanih	mte:Appmpg	vprašan
volilo	mte:Vmbp-sn	voliti
SDS	mte:Npfsn	SDS
,	mte:Z	,
18	mte:Mdc	18
odstotkov	mte:Ncmpg	odstotek
pa	mte:Cc	pa
Pozitivno	mte:Agpfsa	pozitiven
Slovenijo	mte:Npfsa	Slovenija
Zorana	mte:Npmsg	Zoran
Jankovića	mte:Npmsg	Janković
,	mte:Z	,
kaže	mte:Vmpr3s	kazati
anketa	mte:Ncfsn	anket
,	mte:Z	,
ki	mte:Cs	ki
jo	mte:Pp3fsa--y	on
je	mte:Va-r3s-n	biti
za	mte:Sa	za
TV	mte:Ncmsan	TV
Slovenija	mte:Npfsn	Slovenija
naredila	mte:Vmep-sf	narediti
Mediana	mte:Npfsn	Median
