token	tag	lemma
Predsednik	mte:Ncmsn	predsednik
vlade	mte:Ncfsg	vlada
Janez	mte:Npmsn	Janez
Janša	mte:Npmsn	Janša
,	mte:Z	,
ki	mte:Cs	ki
je	mte:Va-r3s-n	biti
danes	mte:Rgp	danes
začel	mte:Vmep-sm	začeti
uradni	mte:Agpmsay	uraden
obisk	mte:Ncmsan	obisk
na	mte:Sl	na
Kitajskem	mte:Npnsl	Kitajsko
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
z	mte:Si	z
gostiteljem	mte:Ncmsi	gostitelj
,	mte:Z	,
kitajskim	mte:Agpmsi	kitajski
premierjem	mte:Ncmsi	premier
Wenom	mte:Npmsi	Weno
Jiabaom	mte:Npmsi	Jiaba
,	mte:Z	,
pogovarjal	mte:Vmpp-sm	pogovarjati
predvsem	mte:Q	predvsem
o	mte:Sl	o
dvostranskem	mte:Agpnsl	dvostranski
sodelovanju	mte:Ncnsl	sodelovanje
.	mte:Z	.
Janša	mte:Npmsn	Janša
je	mte:Va-r3s-n	biti
po	mte:Sl	po
srečanju	mte:Ncnsl	srečanje
povedal	mte:Vmep-sm	povedati
,	mte:Z	,
da	mte:Cs	da
sta	mte:Va-r3d-n	biti
dala	mte:Vmep-dm	dati
z	mte:Si	z
Wenom	mte:Npmsi	Weno
največ	mte:Rgs	največ
poudarka	mte:Ncmsg	poudarka
gospodarstvu	mte:Ncnsd	gospodarstvo
in	mte:Cc	in
sodelovanju	mte:Ncnsd	sodelovanje
med	mte:Si	med
Evropsko	mte:Agpfsi	evropski
unijo	mte:Ncfsi	unija
in	mte:Cc	in
Kitajsko	mte:Npfsi	Kitajska
v	mte:Sl	v
luči	mte:Ncfsl	luč
priprav	mte:Ncfpg	priprava
na	mte:Sa	na
vrh	mte:Ncmsan	vrh
EU	mte:Npfsg	EU
–	mte:Z	–
Kitajska	mte:Npfsn	Kitajska
,	mte:Z	,
ki	mte:Cs	ki
bo	mte:Va-f3s-n	biti
28	mte:Mdc	28
.	mte:Z	.
novembra	mte:Ncmsg	november
v	mte:Sl	v
Pekingu	mte:Npmsl	Peking
,	mte:Z	,
ter	mte:Cc	ter
v	mte:Sl	v
luči	mte:Ncfsl	luč
slovenskega	mte:Agpnsg	slovenski
predsedovanja	mte:Ncnsg	predsedovanje
EU	mte:Npfsg	EU
v	mte:Sl	v
prvi	mte:Mlofsl	prvi
polovici	mte:Ncfsl	polovica
prihodnjega	mte:Agpnsg	prihodnji
leta	mte:Ncnsg	leto
.	mte:Z	.
Izpostavila	mte:Vmep-sf	izpostaviti
sta	mte:Va-r3d-n	biti
tudi	mte:Q	tudi
vprašanje	mte:Ncnsa	vprašanje
trgovinskega	mte:Agpmsg	trgovinski
primanjkljaja	mte:Ncmsg	primanjkljaj
,	mte:Z	,
ki	mte:Cs	ki
ga	mte:Pp3msa--y	on
v	mte:Sl	v
trgovini	mte:Ncfsl	trgovina
s	mte:Si	z
Kitajsko	mte:Npfsi	Kitajska
ugotavljata	mte:Vmpr3d	ugotavljati
tako	mte:Rgp	tako
Slovenija	mte:Npfsn	Slovenija
kot	mte:Cs	kot
EU	mte:Npfsn	EU
.	mte:Z	.
Blagovna	mte:Agpfsn	blagoven
menjava	mte:Ncfsn	menjava
med	mte:Si	med
državama	mte:Ncfdi	država
je	mte:Va-r3s-n	biti
lani	mte:Rgp	lani
znašala	mte:Vmpp-sf	znašati
299,3	mte:Mdc	299,3
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
28,4	mte:Mdc	28,4
odstotka	mte:Ncmsg	odstotek
več	mte:Rgc	več
kot	mte:Cs	kot
leto	mte:Ncnsa	leto
prej	mte:Rgc	prej
,	mte:Z	,
skupaj	mte:Rgp	skupaj
s	mte:Si	z
posebnima	mte:Agpndi	poseben
upravnima	mte:Agpndi	upraven
območjema	mte:Ncndi	območje
Hongkongom	mte:Npmsi	Hongkong
in	mte:Cc	in
Macaom	mte:Npmsi	Maca
pa	mte:Cc	pa
335,7	mte:Mdc	335,7
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Slovenski	mte:Agpmsny	slovenski
izvoz	mte:Ncmsn	izvoz
v	mte:Sl	v
tem	mte:Pd-nsl	ta
obdobju	mte:Ncnsl	obdobje
je	mte:Va-r3s-n	biti
znašal	mte:Vmpp-sm	znašati
79,1	mte:Mdc	79,1
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
,	mte:Z	,
uvoz	mte:Ncmsn	uvoz
pa	mte:Cc	pa
256,6	mte:Mdc	256,6
milijona	mte:Ncmsg	milijon
.	mte:Z	.
Kitajski	mte:Agpmsny	kitajski
premier	mte:Ncmsn	premier
je	mte:Va-r3s-n	biti
slovenskega	mte:Agpmsa	slovenski
kolega	mte:Ncmsay	kolega
sprejel	mte:Vmep-sm	sprejeti
z	mte:Si	z
vojaškimi	mte:Agpfpi	vojaški
častmi	mte:Ncfpi	čast
.	mte:Z	.
©	mte:Npmsn	©
BOBO	mte:Npmsn	BOBO
Janša	mte:Npmsn	Janša
sprejet	mte:Appmsnn	sprejet
kraljevsko	mte:Rgp	kraljevski
Z	mte:Sg	z
ministrstva	mte:Ncnsg	ministrstvo
za	mte:Sa	za
gospodarstvo	mte:Ncnsa	gospodarstvo
so	mte:Va-r3p-n	biti
sporočili	mte:Vmep-pm	sporočiti
,	mte:Z	,
da	mte:Cs	da
sta	mte:Va-r3d-n	biti
strani	mte:Ncfpn	stran
na	mte:Sl	na
zasedanju	mte:Ncnsl	zasedanje
gospodarske	mte:Agpfsg	gospodarski
komisije	mte:Ncfsg	komisija
izmenjali	mte:Vmpp-dm	izmenjati
informacije	mte:Ncfpa	informacija
o	mte:Sl	o
stanju	mte:Ncnsl	stanje
gospodarstev	mte:Ncnpg	gospodarstvo
,	mte:Z	,
pregledali	mte:Vmep-pm	pregledati
razvoj	mte:Ncmsan	razvoj
dvostranskega	mte:Agpnsg	dvostranski
gospodarskega	mte:Agpnsg	gospodarski
sodelovanja	mte:Ncnsg	sodelovanje
in	mte:Cc	in
določili	mte:Vmep-pm	določiti
področja	mte:Ncnpa	področje
za	mte:Sa	za
nadaljnji	mte:Agpmsay	nadaljnji
razvoj	mte:Ncmsan	razvoj
sodelovanja	mte:Ncnsg	sodelovanje
,	mte:Z	,
med	mte:Si	med
drugim	mte:Mlpnsi	drug
industrijo	mte:Ncfsi	industrija
,	mte:Z	,
visoke	mte:Agpfpn	visok
tehnologije	mte:Ncfpg	tehnologija
,	mte:Z	,
okoljevarstvene	mte:Agpfpn	okoljevarstven
tehnologije	mte:Ncfpn	tehnologija
