token	tag	lemma
Sevnica	mte:Npfsn	Sevnica
-	mte:Z	-
Lisca	mte:Npfsn	Lisca
je	mte:Va-r3s-n	biti
na	mte:Sl	na
ravni	mte:Ncfsl	raven
matične	mte:Agpfsg	matičen
družbe	mte:Ncfsg	družba
do	mte:Sg	do
konca	mte:Ncmsg	konec
septembra	mte:Ncmsg	september
ustvarila	mte:Vmep-sf	ustvariti
15	mte:Mdc	15
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
prihodkov	mte:Ncmpg	prihodek
,	mte:Z	,
kar	mte:Pr-nsn	kar
je	mte:Va-r3s-n	biti
sedem	mte:Mlc-pa	sedem
odstotkov	mte:Ncmpg	odstotek
manj	mte:Rgc	manj
kot	mte:Cs	kot
v	mte:Sl	v
enakem	mte:Pi-nsl	enak
obdobju	mte:Ncnsl	obdobje
lani	mte:Rgp	lani
.	mte:Z	.
Do	mte:Sg	do
konca	mte:Ncmsg	konec
leta	mte:Ncnsg	leto
bo	mte:Va-f3s-n	biti
Lisca	mte:Npfsn	Lisca
ustvarila	mte:Vmep-sf	ustvariti
20	mte:Mdc	20
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
prihodkov	mte:Ncmpg	prihodek
,	mte:Z	,
na	mte:Sl	na
ravni	mte:Ncfsl	raven
skupine	mte:Ncfsg	skupina
pa	mte:Cc	pa
30	mte:Mdc	30
milijonov	mte:Ncmpg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Čisti	mte:Agpmsny	čist
dobiček	mte:Ncmsan	dobiček
naj	mte:Q	naj
bi	mte:Va-c	biti
ob	mte:Sl	ob
koncu	mte:Ncmsl	konec
leta	mte:Ncnsg	leto
dosegel	mte:Vmep-sm	doseči
pol	mte:Rgp	pol
milijona	mte:Ncmsg	milijon
evrov	mte:Ncmpg	evro
.	mte:Z	.
Kot	mte:Cs	kot
so	mte:Va-r3p-n	biti
za	mte:Sa	za
STA	mte:Va-r3d-n	biti
povedali	mte:Vmep-dm	povedati
v	mte:Sl	v
Lisci	mte:Npfsl	Lisci
,	mte:Z	,
se	mte:Px------y	se
je	mte:Va-r3s-n	biti
prodaja	mte:Ncfsn	prodaja
v	mte:Sl	v
prvih	mte:Mlompl	prvi
devetih	mte:Mlc-pl	devet
mesecih	mte:Ncmpl	mesec
zmanjšala	mte:Vmep-sf	zmanjšati
na	mte:Sl	na
trgih	mte:Ncmpl	trg
nekdanje	mte:Agpfsg	nekdanji
Jugoslavije	mte:Npfsg	Jugoslavija
,	mte:Z	,
povečala	mte:Vmep-sf	povečati
pa	mte:Cc	pa
na	mte:Sl	na
trgih	mte:Ncmpl	trg
zahodne	mte:Agpfsg	zahoden
Evrope	mte:Npfsg	Evropa
,	mte:Z	,
predvsem	mte:Q	predvsem
v	mte:Sl	v
Nemčiji	mte:Npfsl	Nemčija
in	mte:Cc	in
Rusiji	mte:Npfsl	Rusija
,	mte:Z	,
ki	mte:Cs	ki
sta	mte:Va-r3d-n	biti
za	mte:Sa	za
Lisco	mte:Npfsa	Lisco
-	mte:Z	-
ta	mte:Pd-msn	ta
letos	mte:Rgp	letos
praznuje	mte:Vmpr3s	praznovati
55	mte:Mdc	55
let	mte:Ncnpg	leto
obstoja	mte:Ncmsg	obstoj
,	mte:Z	,
kar	mte:Pr-nsa	kar
bodo	mte:Va-f3p-n	biti
danes	mte:Rgp	danes
obeležili	mte:Vmep-pm	obeležiti
tudi	mte:Q	tudi
na	mte:Sl	na
modni	mte:Agpfsl	moden
reviji	mte:Ncfsl	revija
-	mte:Z	-
strateška	mte:Agpmdn	strateški
trga	mte:Ncmsg	trg
.	mte:Z	.
Lisca	mte:Npmsg	Lisca
vse	mte:Pg-mpa	ves
prihodke	mte:Ncmpa	prihodek
ustvari	mte:Vmer3s	ustvariti
izključno	mte:Rgp	izključno
pod	mte:Si	pod
lastnima	mte:Agpfdi	lasten
blagovnima	mte:Agpfdi	blagoven
znamkama	mte:Ncfdi	znamka
Lisca	mte:Npmsg	Lisca
in	mte:Cc	in
Cheek	mte:Npmsn	Cheek
by	mte:Npmsn	by
Lisca	mte:Npmsg	Lisca
.	mte:Z	.
Petino	mte:Ncfsa	petina
prodaje	mte:Ncfsg	prodaja
ustvari	mte:Vmer3s	ustvariti
v	mte:Sl	v
Sloveniji	mte:Npfsl	Slovenija
,	mte:Z	,
ostalo	mte:Vmep-sn	ostati
pa	mte:Cc	pa
v	mte:Sl	v
evropskih	mte:Agpfpl	evropski
državah	mte:Ncfpl	država
in	mte:Cc	in
na	mte:Sl	na
Bližnjem	mte:Agpmsl	bližnji
vzhodu	mte:Ncmsl	vzhod
.	mte:Z	.
Največ	mte:Rgs	največ
blaga	mte:Ncnsg	blago
je	mte:Va-r3s-n	biti
Lisca	mte:Npfsn	Lisca
prodala	mte:Vmep-sf	prodati
v	mte:Sl	v
Sloveniji	mte:Npfsl	Slovenija
,	mte:Z	,
na	mte:Sl	na
Hrvaškem	mte:Npnsl	Hrvaško
in	mte:Cc	in
v	mte:Sl	v
Nemčiji	mte:Npfsl	Nemčija
.	mte:Z	.
Lisca	mte:Npmsg	Lisca
tudi	mte:Q	tudi
letos	mte:Rgp	letos
nadaljuje	mte:Vmpr3s	nadaljevati
z	mte:Si	z
odpiranjem	mte:Ncnsi	odpiranje
novih	mte:Agpnpg	nov
prodajnih	mte:Agpnpg	prodajen
mest	mte:Ncnpg	mesto
,	mte:Z	,
samo	mte:Q	samo
v	mte:Sl	v
oktobru	mte:Ncmsl	oktober
so	mte:Va-r3p-n	biti
oz	mte:Rgp	oz
.	mte:Z	.
še	mte:Q	še
bodo	mte:Va-f3p-n	biti
odprli	mte:Vmep-pm	odpreti
tri	mte:Mlcfpa	trije
nova	mte:Agpnpa	nov
,	mte:Z	,
in	mte:Cc	in
sicer	mte:Q	sicer
v	mte:Sl	v
Pragi	mte:Npfsl	Praga
,	mte:Z	,
Zagrebu	mte:Npmsl	Zagreb
in	mte:Cc	in
v	mte:Sl	v
Cityparku	mte:Npmsl	Citypark
v	mte:Sl	v
Ljubljani	mte:Npfsl	Ljubljana
.	mte:Z	.
Glavni	mte:Agpmsay	glaven
